date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:05:00	32274/32274	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2010%20Dec%202021%2019:46:22%20GMT	https://barestostudio.com/wp-content/plugins/elementor/assets/js/preloaded-modules.min.js?ver=3.4.8	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/elementor/assets/js/preloaded-modules.minb045.js	(from https://barestostudio.com/maesha-rifaldi/)
11:05:01	6595/6595	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2010%20Dec%202021%2019:47:23%20GMT	https://barestostudio.com/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=3.5.2	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min49eb.js	(from https://barestostudio.com/maesha-rifaldi/)
11:05:02	6270/6270	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2006%20Oct%202021%2008:04:23%20GMT	https://barestostudio.com/wp-content/plugins/weddingpress/assets/js/wdp.min.js?ver=2.8.6	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/weddingpress/assets/js/wdp.mind2b8.js	(from https://barestostudio.com/maesha-rifaldi/)
11:05:03	15000/15000	---M-Z	200	added ('OK')	text/css	date:Sun,%2016%20May%202021%2012:13:11%20GMT	https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/audio1_html5.css?ver=6.0	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/audio1_html5f049.css	(from https://barestostudio.com/maesha-rifaldi/)
11:05:04	38738/38738	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20May%202021%2017:57:59%20GMT	https://barestostudio.com/wp-content/plugins/elementor_widget_apollo_audio_player/audio7_html5/audio7_html5.css?ver=6.0	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/elementor_widget_apollo_audio_player/audio7_html5/audio7_html5f049.css	(from https://barestostudio.com/maesha-rifaldi/)
11:05:04	8352/8352	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2006%20Oct%202021%2008:04:23%20GMT	https://barestostudio.com/wp-content/plugins/weddingpress/addons/comment-kit//css/fonts/wdpfont.eot?i08r8g	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/weddingpress/addons/comment-kit/css/fonts/wdpfont7137.eot	(from https://barestostudio.com/wp-content/plugins/weddingpress/addons/comment-kit//css/wdp_style.css?ver=2.7.6)
11:05:04	8184/8184	---M--	200	added ('OK')	font/ttf	date:Wed,%2006%20Oct%202021%2008:04:23%20GMT	https://barestostudio.com/wp-content/plugins/weddingpress/addons/comment-kit//css/fonts/wdpfont.ttf?i08r8g	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/weddingpress/addons/comment-kit/css/fonts/wdpfont7137.ttf	(from https://barestostudio.com/wp-content/plugins/weddingpress/addons/comment-kit//css/wdp_style.css?ver=2.7.6)
11:05:04	785/785	---M-Z	200	added ('OK')	application/rss+xml	etag:%22d8869e4439bb454b1e8afa341409082a%22	https://barestostudio.com/maesha-rifaldi/feed/	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/maesha-rifaldi/feed/index.html	(from https://barestostudio.com/maesha-rifaldi/)
11:05:05	8260/8260	---M--	200	added ('OK')	font/woff	date:Wed,%2006%20Oct%202021%2008:04:23%20GMT	https://barestostudio.com/wp-content/plugins/weddingpress/addons/comment-kit//css/fonts/wdpfont.woff?i08r8g	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/weddingpress/addons/comment-kit/css/fonts/wdpfont7137.woff	(from https://barestostudio.com/wp-content/plugins/weddingpress/addons/comment-kit//css/wdp_style.css?ver=2.7.6)
11:05:06	28388/28388	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2006%20Oct%202021%2008:04:23%20GMT	https://barestostudio.com/wp-content/plugins/weddingpress/addons/comment-kit//css/fonts/wdpfont.svg?i08r8g	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/weddingpress/addons/comment-kit/css/fonts/wdpfont7137.svg	(from https://barestostudio.com/wp-content/plugins/weddingpress/addons/comment-kit//css/wdp_style.css?ver=2.7.6)
11:05:07	363/363	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Oct%202021%2008:04:23%20GMT	https://barestostudio.com/wp-content/plugins/weddingpress/addons/comment-kit//css/images/modal_x.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/weddingpress/addons/comment-kit/css/images/modal_x.png	(from https://barestostudio.com/wp-content/plugins/weddingpress/addons/comment-kit//css/wdp_style.css?ver=2.7.6)
11:05:09	57051/57051	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Jun%202022%2004:05:12%20GMT	https://barestostudio.com/wp-content/uploads/2021/05/Design.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/uploads/2021/05/Design.png	(from https://barestostudio.com/wp-content/uploads/elementor/css/post-1963.css?ver=1646524171)
11:05:11	349306/349306	---M--	200	added ('OK')	image/png	date:Wed,%2026%20May%202021%2013:49:15%20GMT	https://barestostudio.com/wp-content/uploads/2021/05/Design-1.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/uploads/2021/05/Design-1.png	(from https://barestostudio.com/wp-content/uploads/elementor/css/post-1963.css?ver=1646524171)
11:05:14	1039/1039	---M--	200	added ('OK')	image/png	date:Sun,%2016%20May%202021%2012:13:11%20GMT	https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/whiteControllers/rewind-off.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/whiteControllers/rewind-off.png	(from https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/audio1_html5.css?ver=6.0)
11:05:15	651162/651162	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Aug%202021%2005:24:36%20GMT	https://barestostudio.com/wp-content/uploads/2021/08/rifaldi-03-03.jpg	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/uploads/2021/08/rifaldi-03-03.jpg	(from https://barestostudio.com/wp-content/uploads/elementor/css/post-1963.css?ver=1646524171)
11:05:15	1040/1040	---M--	200	added ('OK')	image/png	date:Sun,%2016%20May%202021%2012:13:11%20GMT	https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/whiteControllers/rewind-on.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/whiteControllers/rewind-on.png	(from https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/audio1_html5.css?ver=6.0)
11:05:16	1026/1026	---M--	200	added ('OK')	image/png	date:Sun,%2016%20May%202021%2012:13:11%20GMT	https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/whiteControllers/play-off.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/whiteControllers/play-off.png	(from https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/audio1_html5.css?ver=6.0)
11:05:17	970/970	---M--	200	added ('OK')	image/png	date:Sun,%2016%20May%202021%2012:13:11%20GMT	https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/whiteControllers/play-on.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/whiteControllers/play-on.png	(from https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/audio1_html5.css?ver=6.0)
11:05:18	933/933	---M--	200	added ('OK')	image/png	date:Sun,%2016%20May%202021%2012:13:11%20GMT	https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/whiteControllers/pause-off.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/whiteControllers/pause-off.png	(from https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/audio1_html5.css?ver=6.0)
11:05:19	941/941	---M--	200	added ('OK')	image/png	date:Sun,%2016%20May%202021%2012:13:11%20GMT	https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/whiteControllers/pause-on.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/whiteControllers/pause-on.png	(from https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/audio1_html5.css?ver=6.0)
11:05:20	1031/1031	---M--	200	added ('OK')	image/png	date:Sun,%2016%20May%202021%2012:13:11%20GMT	https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/whiteControllers/prev-off.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/whiteControllers/prev-off.png	(from https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/audio1_html5.css?ver=6.0)
11:05:21	971/971	---M--	200	added ('OK')	image/png	date:Sun,%2016%20May%202021%2012:13:11%20GMT	https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/whiteControllers/prev-on.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/whiteControllers/prev-on.png	(from https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/audio1_html5.css?ver=6.0)
11:05:22	1031/1031	---M--	200	added ('OK')	image/png	date:Sun,%2016%20May%202021%2012:13:11%20GMT	https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/whiteControllers/next-off.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/whiteControllers/next-off.png	(from https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/audio1_html5.css?ver=6.0)
11:05:23	978/978	---M--	200	added ('OK')	image/png	date:Sun,%2016%20May%202021%2012:13:11%20GMT	https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/whiteControllers/next-on.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/whiteControllers/next-on.png	(from https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/audio1_html5.css?ver=6.0)
11:05:24	1013/1013	---M--	200	added ('OK')	image/png	date:Sun,%2016%20May%202021%2012:13:11%20GMT	https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/whiteControllers/showhideplaylist-off.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/whiteControllers/showhideplaylist-off.png	(from https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/audio1_html5.css?ver=6.0)
11:05:25	952/952	---M--	200	added ('OK')	image/png	date:Sun,%2016%20May%202021%2012:13:11%20GMT	https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/whiteControllers/showhideplaylist-on.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/whiteControllers/showhideplaylist-on.png	(from https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/audio1_html5.css?ver=6.0)
11:05:26	1038/1038	---M--	200	added ('OK')	image/png	date:Sun,%2016%20May%202021%2012:13:11%20GMT	https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/whiteControllers/volume-off.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/whiteControllers/volume-off.png	(from https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/audio1_html5.css?ver=6.0)
11:05:27	1038/1038	---M--	200	added ('OK')	image/png	date:Sun,%2016%20May%202021%2012:13:11%20GMT	https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/whiteControllers/volume-on.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/whiteControllers/volume-on.png	(from https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/audio1_html5.css?ver=6.0)
11:05:28	1072/1072	---M--	200	added ('OK')	image/png	date:Sun,%2016%20May%202021%2012:13:11%20GMT	https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/whiteControllers/volumeMute-off.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/whiteControllers/volumeMute-off.png	(from https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/audio1_html5.css?ver=6.0)
11:05:29	1074/1074	---M--	200	added ('OK')	image/png	date:Sun,%2016%20May%202021%2012:13:11%20GMT	https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/whiteControllers/volumeMute-on.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/whiteControllers/volumeMute-on.png	(from https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/audio1_html5.css?ver=6.0)
11:05:30	1018/1018	---M--	200	added ('OK')	image/png	date:Sun,%2016%20May%202021%2012:13:11%20GMT	https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/whiteControllers/scrollerFaceOFF.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/whiteControllers/scrollerFaceOFF.png	(from https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/audio1_html5.css?ver=6.0)
11:05:31	1007/1007	---M--	200	added ('OK')	image/png	date:Sun,%2016%20May%202021%2012:13:11%20GMT	https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/whiteControllers/scrollerFaceON.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/whiteControllers/scrollerFaceON.png	(from https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/audio1_html5.css?ver=6.0)
11:05:32	981/981	---M--	200	added ('OK')	image/png	date:Sun,%2016%20May%202021%2012:13:11%20GMT	https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/blackControllers/rewind-off.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/blackControllers/rewind-off.png	(from https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/audio1_html5.css?ver=6.0)
11:05:33	986/986	---M--	200	added ('OK')	image/png	date:Sun,%2016%20May%202021%2012:13:11%20GMT	https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/blackControllers/rewind-on.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/blackControllers/rewind-on.png	(from https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/audio1_html5.css?ver=6.0)
11:05:34	964/964	---M--	200	added ('OK')	image/png	date:Sun,%2016%20May%202021%2012:13:11%20GMT	https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/blackControllers/play-off.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/blackControllers/play-off.png	(from https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/audio1_html5.css?ver=6.0)
11:05:35	970/970	---M--	200	added ('OK')	image/png	date:Sun,%2016%20May%202021%2012:13:11%20GMT	https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/blackControllers/play-on.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/blackControllers/play-on.png	(from https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/audio1_html5.css?ver=6.0)
11:05:36	940/940	---M--	200	added ('OK')	image/png	date:Sun,%2016%20May%202021%2012:13:11%20GMT	https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/blackControllers/pause-off.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/blackControllers/pause-off.png	(from https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/audio1_html5.css?ver=6.0)
11:05:37	941/941	---M--	200	added ('OK')	image/png	date:Sun,%2016%20May%202021%2012:13:11%20GMT	https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/blackControllers/pause-on.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/blackControllers/pause-on.png	(from https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/audio1_html5.css?ver=6.0)
11:05:38	969/969	---M--	200	added ('OK')	image/png	date:Sun,%2016%20May%202021%2012:13:11%20GMT	https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/blackControllers/prev-off.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/blackControllers/prev-off.png	(from https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/audio1_html5.css?ver=6.0)
11:05:39	971/971	---M--	200	added ('OK')	image/png	date:Sun,%2016%20May%202021%2012:13:11%20GMT	https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/blackControllers/prev-on.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/blackControllers/prev-on.png	(from https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/audio1_html5.css?ver=6.0)
11:05:40	967/967	---M--	200	added ('OK')	image/png	date:Sun,%2016%20May%202021%2012:13:11%20GMT	https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/blackControllers/next-off.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/blackControllers/next-off.png	(from https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/audio1_html5.css?ver=6.0)
11:05:42	978/978	---M--	200	added ('OK')	image/png	date:Sun,%2016%20May%202021%2012:13:11%20GMT	https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/blackControllers/next-on.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/blackControllers/next-on.png	(from https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/audio1_html5.css?ver=6.0)
11:05:42	949/949	---M--	200	added ('OK')	image/png	date:Sun,%2016%20May%202021%2012:13:11%20GMT	https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/blackControllers/showhideplaylist-off.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/blackControllers/showhideplaylist-off.png	(from https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/audio1_html5.css?ver=6.0)
11:05:43	952/952	---M--	200	added ('OK')	image/png	date:Sun,%2016%20May%202021%2012:13:11%20GMT	https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/blackControllers/showhideplaylist-on.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/blackControllers/showhideplaylist-on.png	(from https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/audio1_html5.css?ver=6.0)
11:05:44	1039/1039	---M--	200	added ('OK')	image/png	date:Sun,%2016%20May%202021%2012:13:11%20GMT	https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/blackControllers/volume-off.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/blackControllers/volume-off.png	(from https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/audio1_html5.css?ver=6.0)
11:05:45	1038/1038	---M--	200	added ('OK')	image/png	date:Sun,%2016%20May%202021%2012:13:11%20GMT	https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/blackControllers/volume-on.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/blackControllers/volume-on.png	(from https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/audio1_html5.css?ver=6.0)
11:05:46	1069/1069	---M--	200	added ('OK')	image/png	date:Sun,%2016%20May%202021%2012:13:11%20GMT	https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/blackControllers/volumeMute-off.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/blackControllers/volumeMute-off.png	(from https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/audio1_html5.css?ver=6.0)
11:05:47	1074/1074	---M--	200	added ('OK')	image/png	date:Sun,%2016%20May%202021%2012:13:11%20GMT	https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/blackControllers/volumeMute-on.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/blackControllers/volumeMute-on.png	(from https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/audio1_html5.css?ver=6.0)
11:05:48	1003/1003	---M--	200	added ('OK')	image/png	date:Sun,%2016%20May%202021%2012:13:11%20GMT	https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/blackControllers/scrollerFaceOFF.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/blackControllers/scrollerFaceOFF.png	(from https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/audio1_html5.css?ver=6.0)
11:05:49	1021/1021	---M--	200	added ('OK')	image/png	date:Sun,%2016%20May%202021%2012:13:11%20GMT	https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/blackControllers/scrollerFaceON.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/controllers/blackControllers/scrollerFaceON.png	(from https://barestostudio.com/wp-content/plugins/lbg-audio1-html5/audio1_html5/audio1_html5.css?ver=6.0)
11:05:50	1158/1158	---M--	200	added ('OK')	image/png	date:Tue,%2018%20May%202021%2017:57:59%20GMT	https://barestostudio.com/wp-content/plugins/elementor_widget_apollo_audio_player/audio7_html5/controllers/whiteControllers/close-off.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/elementor_widget_apollo_audio_player/audio7_html5/controllers/whiteControllers/close-off.png	(from https://barestostudio.com/wp-content/plugins/elementor_widget_apollo_audio_player/audio7_html5/audio7_html5.css?ver=6.0)
11:05:51	1158/1158	---M--	200	added ('OK')	image/png	date:Tue,%2018%20May%202021%2017:57:59%20GMT	https://barestostudio.com/wp-content/plugins/elementor_widget_apollo_audio_player/audio7_html5/controllers/whiteControllers/close-on.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/elementor_widget_apollo_audio_player/audio7_html5/controllers/whiteControllers/close-on.png	(from https://barestostudio.com/wp-content/plugins/elementor_widget_apollo_audio_player/audio7_html5/audio7_html5.css?ver=6.0)
11:05:52	1732/1732	---M--	200	added ('OK')	image/png	date:Tue,%2018%20May%202021%2017:57:59%20GMT	https://barestostudio.com/wp-content/plugins/elementor_widget_apollo_audio_player/audio7_html5/controllers/whiteControllers/open-off.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/elementor_widget_apollo_audio_player/audio7_html5/controllers/whiteControllers/open-off.png	(from https://barestostudio.com/wp-content/plugins/elementor_widget_apollo_audio_player/audio7_html5/audio7_html5.css?ver=6.0)
11:05:53	1797/1797	---M--	200	added ('OK')	image/png	date:Tue,%2018%20May%202021%2017:57:59%20GMT	https://barestostudio.com/wp-content/plugins/elementor_widget_apollo_audio_player/audio7_html5/controllers/whiteControllers/open-on.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/elementor_widget_apollo_audio_player/audio7_html5/controllers/whiteControllers/open-on.png	(from https://barestostudio.com/wp-content/plugins/elementor_widget_apollo_audio_player/audio7_html5/audio7_html5.css?ver=6.0)
11:05:54	1542/1542	---M--	200	added ('OK')	image/png	date:Tue,%2018%20May%202021%2017:57:59%20GMT	https://barestostudio.com/wp-content/plugins/elementor_widget_apollo_audio_player/audio7_html5/controllers/whiteControllers/rewind-off.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/elementor_widget_apollo_audio_player/audio7_html5/controllers/whiteControllers/rewind-off.png	(from https://barestostudio.com/wp-content/plugins/elementor_widget_apollo_audio_player/audio7_html5/audio7_html5.css?ver=6.0)
11:05:55	1569/1569	---M--	200	added ('OK')	image/png	date:Tue,%2018%20May%202021%2017:57:59%20GMT	https://barestostudio.com/wp-content/plugins/elementor_widget_apollo_audio_player/audio7_html5/controllers/whiteControllers/rewind-on.png	/storage/emulated/0/HTTrack/Websites/weddinginviatiton/barestostudio.com/wp-content/plugins/elementor_widget_apollo_audio_player/audio7_html5/controllers/whiteControllers/rewind-on.png	(from https://barestostudio.com/wp-content/plugins/elementor_widget_apollo_audio_player/audio7_html5/audio7_html5.css?ver=6.0)
